video_id,title,published_at,description,channel_title,category_id,duration,view_count,like_count,comment_count,year,month,month_name,duration_minutes,engagement_rate,weekday,weekday_num,publish_hour,publish_year_month,like_rate,comment_rate
CW0igpXsLSA,BTC I ETH W STREFIE BESSY - REALIZOWAĆ ZYSKI I UCIEKAĆ?!,2025-03-07 10:14:39+00:00,"👉🏻 Zarejestruj się na giełdzie Bybit z linku: https://partner.bybit.eu/b/cstpro

🟢 Dzięki temu zyskasz dostęp do:
- Wszystkich moich zagrań
- Zagrań moich traderów
- 10H live tygodniowo 
- Portfela inwestycyjnego
- Sekcji akademii 
- Darmowych narzędzi tradingowych oraz indykatorów

🎁 Dodatkowo każda osoba, która zarejestruje się z mojego linku otrzyma od ByBita 5 USDC na start.

👉🏻 Dołącz do mojego Discorda - https://discord.gg/cryptostasiak i przejdź do kanału ""Przewodnik"".

🔴🔴JEŚLI NA BYBIT.COM MIAŁEŚ KONTO POD INNYM TWÓRCOM, TO REJESTRUJĄC SIĘ NA BYBT.EU Z MOJEGO LINKU MUSISZ UŻYĆ INNEGO MAILA NIŻ TEN KTÓRY MASZ NA KONCIE BYBIT.COM🔴🔴

👉Chcesz zadać mi pytanie, na które odpowiem Ci w części Q&A? Już teraz masz taką możliwość pod tym linkiem! -  https://tellonym.me/cryptostasiakcst

____________________________________________________________

Twitter🔔: https://twitter.com/CryptoStasiak
Instagram🔔: https://www.instagram.com/cryptostasiak/
Discord🔔: https://discord.gg/cryptostasiak
Kontakt📧: jakub.stasiak.krypto@gmail.com

____________________________________________________________ ‎ 
Pamiętaj! Inwestowanie lub powierzanie środków w ramach ofert nabycia 
kryptowalut związane jest z ryzykiem utraty części lub całości zainwestowanych środków. 

#inwestuj_świadomie  #filmsponsorowany #wiem_w_co_inwestuje #autopromocja #współpraca

Żaden z materiałów zamieszczonych na kanale oraz moich profilach w mediach społecznościowych, nie stanowi doradztwa inwestycyjnego.
Jest to moje prywatne zdanie na tematy poruszane w filmach (oraz social media) - nie kieruj się nim, przy inwestowaniu pieniędzy.

Film który oglądasz jest materiałem sponsorowanym lub zawiera autopromocję, z uwagi na współprace afiliacyjne z giełdą Bybit, lub reklamowaniem własnych produktów takich jak książka, dostęp do grupy szkoleniowej lub raportów rynkowych.",Crypto Stasiak,27,PT21M17S,18719,934,118,2025,3,March,21.283333333333335,0.05619958331107431,Friday,4,10,2025-03,0.04989582776857738,0.006303755542496928
ucB_RGdEFCs,🔴 LIVE: JAK SIĘ PRZYGOTOWAĆ NA JUTRZEJSZE MOCNE RUCHY NA KRYPTO ??,2025-03-06 20:03:54+00:00,"🚨 Aby otrzymać PEŁNY DOSTĘP do mojej grupy DISCORD, 
Wszystkich moich zagrań
Zagrań moich traderów
Dodatkowych LIVE
Sekcji akademii 
Darmowych narzędzi tradingowych oraz indykatorów
👉🏻 Dołącz do mojego Discorda -   / discord   i przejdź do kanału ""Dołącz Do Nas"".

Twitter🔔:   / cryptostasiak  
Instagram🔔:   / cryptostasiak  
Discord🔔:   / discord  
Kontakt📧: jakub.stasiak.krypto@gmail.com



Uwaga! : To video i jego treść nie są poradą inwestycyjną w rozumieniu Rozporządzenia Ministra Finansów z dnia 19.10.2005 r. w sprawie informacji stanowiących rekomendacje dotyczące instrumentów finansowych lub ich emitentów (Dz. U. z 2005 r. Nr 206, poz. 1715).

Ta treść ma charakter informacyjno- edukacyjny i jest wyrazem moich osobistych poglądów. Treści te mogą być pomocne w zarabianiu. Nie stanowią one jednak porad inwestycyjnych. Żadna z instrukcji i filmów przedstawionych nie daje gwarancji zysku, ani chociażby odzyskania wpłaconych pieniędzy. Pieniądze te nie są gwarantowane ani przez Bankowy Fundusz Gwarancyjny, ani przez jakąkolwiek instytucję lub firmę. Także ja nie gwarantuje Tobie ani zysku, ani odzyskania wkładu.

Bądź świadomy, możliwości ryzyka utraty 100% swojego kapitału!!!
Rozdziały",Crypto Stasiak,27,PT57M50S,8513,505,20,2025,3,March,57.833333333333336,0.061670386467755196,Thursday,3,20,2025-03,0.059321038411840714,0.0023493480559144838
VvuO_DbEbak,🔴 LIVE: LUŹNE ROZMOWY MOTYWACYJNE I BIZNESOWE,2025-03-05 11:29:03+00:00,"🚨 Aby otrzymać PEŁNY DOSTĘP do mojej grupy DISCORD, 
Wszystkich moich zagrań
Zagrań moich traderów
Dodatkowych LIVE
Sekcji akademii 
Darmowych narzędzi tradingowych oraz indykatorów
👉🏻 Dołącz do mojego Discorda -   / discord   i przejdź do kanału ""Dołącz Do Nas"".

Twitter🔔:   / cryptostasiak  
Instagram🔔:   / cryptostasiak  
Discord🔔:   / discord  
Kontakt📧: jakub.stasiak.krypto@gmail.com



Uwaga! : To video i jego treść nie są poradą inwestycyjną w rozumieniu Rozporządzenia Ministra Finansów z dnia 19.10.2005 r. w sprawie informacji stanowiących rekomendacje dotyczące instrumentów finansowych lub ich emitentów (Dz. U. z 2005 r. Nr 206, poz. 1715).

Ta treść ma charakter informacyjno- edukacyjny i jest wyrazem moich osobistych poglądów. Treści te mogą być pomocne w zarabianiu. Nie stanowią one jednak porad inwestycyjnych. Żadna z instrukcji i filmów przedstawionych nie daje gwarancji zysku, ani chociażby odzyskania wpłaconych pieniędzy. Pieniądze te nie są gwarantowane ani przez Bankowy Fundusz Gwarancyjny, ani przez jakąkolwiek instytucję lub firmę. Także ja nie gwarantuje Tobie ani zysku, ani odzyskania wkładu.

Bądź świadomy, możliwości ryzyka utraty 100% swojego kapitału!!!
Rozdziały",Crypto Stasiak,27,PT51M21S,5192,359,36,2025,3,March,51.35,0.07607858243451464,Wednesday,2,11,2025-03,0.06914483821263483,0.006933744221879815
EA8dKfBiCaw,"🔴 LIVE: MOJE PLANY NA KRYPTO, CO KUPUJE I KIEDY SPRZEDAJE !",2025-03-04 09:35:44+00:00,"🚨 Aby otrzymać PEŁNY DOSTĘP do mojej grupy DISCORD, 
Wszystkich moich zagrań
Zagrań moich traderów
Dodatkowych LIVE
Sekcji akademii 
Darmowych narzędzi tradingowych oraz indykatorów
👉🏻 Dołącz do mojego Discorda -   / discord   i przejdź do kanału ""Dołącz Do Nas"".

Twitter🔔:   / cryptostasiak  
Instagram🔔:   / cryptostasiak  
Discord🔔:   / discord  
Kontakt📧: jakub.stasiak.krypto@gmail.com



Uwaga! : To video i jego treść nie są poradą inwestycyjną w rozumieniu Rozporządzenia Ministra Finansów z dnia 19.10.2005 r. w sprawie informacji stanowiących rekomendacje dotyczące instrumentów finansowych lub ich emitentów (Dz. U. z 2005 r. Nr 206, poz. 1715).

Ta treść ma charakter informacyjno- edukacyjny i jest wyrazem moich osobistych poglądów. Treści te mogą być pomocne w zarabianiu. Nie stanowią one jednak porad inwestycyjnych. Żadna z instrukcji i filmów przedstawionych nie daje gwarancji zysku, ani chociażby odzyskania wpłaconych pieniędzy. Pieniądze te nie są gwarantowane ani przez Bankowy Fundusz Gwarancyjny, ani przez jakąkolwiek instytucję lub firmę. Także ja nie gwarantuje Tobie ani zysku, ani odzyskania wkładu.

Bądź świadomy, możliwości ryzyka utraty 100% swojego kapitału!!!
Rozdziały",Crypto Stasiak,27,PT42M55S,8257,403,23,2025,3,March,42.916666666666664,0.051592588107060675,Tuesday,1,9,2025-03,0.04880707278672641,0.002785515320334262
TLWoKBZxORc,PILNY SYGNAŁ: CZY TRUMP WŁAŚNIE ROZPOCZĄŁ RAJD BTC NA 102.000 !?,2025-03-03 12:15:56+00:00,"👉🏻 Zarejestruj się na giełdzie Bybit z linku: https://partner.bybit.eu/b/cstpro

🟢 Dzięki temu zyskasz dostęp do:
- Wszystkich moich zagrań
- Zagrań moich traderów
- 10H live tygodniowo 
- Portfela inwestycyjnego
- Sekcji akademii 
- Darmowych narzędzi tradingowych oraz indykatorów

🎁 Dodatkowo każda osoba, która zarejestruje się z mojego linku otrzyma od ByBita 5 USDC na start.

👉🏻 Dołącz do mojego Discorda - https://discord.gg/cryptostasiak i przejdź do kanału ""Przewodnik"".

🔴🔴JEŚLI NA BYBIT.COM MIAŁEŚ KONTO POD INNYM TWÓRCOM, TO REJESTRUJĄC SIĘ NA BYBT.EU Z MOJEGO LINKU MUSISZ UŻYĆ INNEGO MAILA NIŻ TEN KTÓRY MASZ NA KONCIE BYBIT.COM🔴🔴

👉Chcesz zadać mi pytanie, na które odpowiem Ci w części Q&A? Już teraz masz taką możliwość pod tym linkiem! -  https://tellonym.me/cryptostasiakcst

____________________________________________________________

Twitter🔔: https://twitter.com/CryptoStasiak
Instagram🔔: https://www.instagram.com/cryptostasiak/
Discord🔔: https://discord.gg/cryptostasiak
Kontakt📧: jakub.stasiak.krypto@gmail.com

____________________________________________________________ ‎ 
Pamiętaj! Inwestowanie lub powierzanie środków w ramach ofert nabycia 
kryptowalut związane jest z ryzykiem utraty części lub całości zainwestowanych środków. 

#inwestuj_świadomie  #filmsponsorowany #wiem_w_co_inwestuje #autopromocja #współpraca

Żaden z materiałów zamieszczonych na kanale oraz moich profilach w mediach społecznościowych, nie stanowi doradztwa inwestycyjnego.
Jest to moje prywatne zdanie na tematy poruszane w filmach (oraz social media) - nie kieruj się nim, przy inwestowaniu pieniędzy.

Film który oglądasz jest materiałem sponsorowanym lub zawiera autopromocję, z uwagi na współprace afiliacyjne z giełdą Bybit, lub reklamowaniem własnych produktów takich jak książka, dostęp do grupy szkoleniowej lub raportów rynkowych.",Crypto Stasiak,27,PT24M16S,13239,721,80,2025,3,March,24.266666666666666,0.060503059143439834,Monday,0,12,2025-03,0.05446030666968804,0.006042752473751794
DLSuPAM9NCE,🔴 LIVE: COZ WROSTAMI NA KRYPTO?? SPOJRZENIE NA RYNKI TRADYCYJNE (CST PRO JEDNORAZOWO DLA WSZYSTKICH),2025-03-02 23:51:33+00:00,"🚨 Aby otrzymać PEŁNY DOSTĘP do mojej grupy DISCORD, 
Wszystkich moich zagrań
Zagrań moich traderów
Dodatkowych LIVE
Sekcji akademii 
Darmowych narzędzi tradingowych oraz indykatorów
👉🏻 Dołącz do mojego Discorda -   / discord   i przejdź do kanału ""Dołącz Do Nas"".

Twitter🔔:   / cryptostasiak  
Instagram🔔:   / cryptostasiak  
Discord🔔:   / discord  
Kontakt📧: jakub.stasiak.krypto@gmail.com



Uwaga! : To video i jego treść nie są poradą inwestycyjną w rozumieniu Rozporządzenia Ministra Finansów z dnia 19.10.2005 r. w sprawie informacji stanowiących rekomendacje dotyczące instrumentów finansowych lub ich emitentów (Dz. U. z 2005 r. Nr 206, poz. 1715).

Ta treść ma charakter informacyjno- edukacyjny i jest wyrazem moich osobistych poglądów. Treści te mogą być pomocne w zarabianiu. Nie stanowią one jednak porad inwestycyjnych. Żadna z instrukcji i filmów przedstawionych nie daje gwarancji zysku, ani chociażby odzyskania wpłaconych pieniędzy. Pieniądze te nie są gwarantowane ani przez Bankowy Fundusz Gwarancyjny, ani przez jakąkolwiek instytucję lub firmę. Także ja nie gwarantuje Tobie ani zysku, ani odzyskania wkładu.

Bądź świadomy, możliwości ryzyka utraty 100% swojego kapitału!!!
Rozdziały",Crypto Stasiak,27,PT55M37S,11700,974,19,2025,3,March,55.61666666666667,0.08487179487179487,Sunday,6,23,2025-03,0.08324786324786325,0.001623931623931624
vnMnzQYpL5U,FTM SONIC - ANALIZA FUNDAMENTALNA PROJEKTU,2025-02-28 11:53:41+00:00,"👉🏻 Zarejestruj się na giełdzie Bybit z linku: https://partner.bybit.eu/b/cstpro

🟢 Dzięki temu zyskasz dostęp do:
- Wszystkich moich zagrań
- Zagrań moich traderów
- 10H live tygodniowo 
- Portfela inwestycyjnego
- Sekcji akademii 
- Darmowych narzędzi tradingowych oraz indykatorów

🎁 Dodatkowo każda osoba, która zarejestruje się z mojego linku otrzyma od ByBita 5 USDC na start.

👉🏻 Dołącz do mojego Discorda - https://discord.gg/cryptostasiak i przejdź do kanału ""Przewodnik"".

🔴🔴JEŚLI NA BYBIT.COM MIAŁEŚ KONTO POD INNYM TWÓRCOM, TO REJESTRUJĄC SIĘ NA BYBT.EU Z MOJEGO LINKU MUSISZ UŻYĆ INNEGO MAILA NIŻ TEN KTÓRY MASZ NA KONCIE BYBIT.COM🔴🔴

👉Chcesz zadać mi pytanie, na które odpowiem Ci w części Q&A? Już teraz masz taką możliwość pod tym linkiem! -  https://tellonym.me/cryptostasiakcst

____________________________________________________________

Twitter🔔: https://twitter.com/CryptoStasiak
Instagram🔔: https://www.instagram.com/cryptostasiak/
Discord🔔: https://discord.gg/cryptostasiak
Kontakt📧: jakub.stasiak.krypto@gmail.com

____________________________________________________________ ‎ 
Pamiętaj! Inwestowanie lub powierzanie środków w ramach ofert nabycia 
kryptowalut związane jest z ryzykiem utraty części lub całości zainwestowanych środków. 

#inwestuj_świadomie  #filmsponsorowany #wiem_w_co_inwestuje #autopromocja #współpraca

Żaden z materiałów zamieszczonych na kanale oraz moich profilach w mediach społecznościowych, nie stanowi doradztwa inwestycyjnego.
Jest to moje prywatne zdanie na tematy poruszane w filmach (oraz social media) - nie kieruj się nim, przy inwestowaniu pieniędzy.

Film który oglądasz jest materiałem sponsorowanym lub zawiera autopromocję, z uwagi na współprace afiliacyjne z giełdą Bybit, lub reklamowaniem własnych produktów takich jak książka, dostęp do grupy szkoleniowej lub raportów rynkowych.",Crypto Stasiak,27,PT21M40S,9668,568,86,2025,2,February,21.666666666666668,0.06764584195283409,Friday,4,11,2025-02,0.05875051717004551,0.00889532478278858
cjSpTavH6_c,🔴 LIVE: UPDATE RYNKU CST | JAKIE MAM PLANY NA KRYPTO ??,2025-02-27 19:58:56+00:00,"🚨 Aby otrzymać PEŁNY DOSTĘP do mojej grupy DISCORD, 
Wszystkich moich zagrań
Zagrań moich traderów
Dodatkowych LIVE
Sekcji akademii 
Darmowych narzędzi tradingowych oraz indykatorów
👉🏻 Dołącz do mojego Discorda -   / discord   i przejdź do kanału ""Dołącz Do Nas"".

Twitter🔔:   / cryptostasiak  
Instagram🔔:   / cryptostasiak  
Discord🔔:   / discord  
Kontakt📧: jakub.stasiak.krypto@gmail.com



Uwaga! : To video i jego treść nie są poradą inwestycyjną w rozumieniu Rozporządzenia Ministra Finansów z dnia 19.10.2005 r. w sprawie informacji stanowiących rekomendacje dotyczące instrumentów finansowych lub ich emitentów (Dz. U. z 2005 r. Nr 206, poz. 1715).

Ta treść ma charakter informacyjno- edukacyjny i jest wyrazem moich osobistych poglądów. Treści te mogą być pomocne w zarabianiu. Nie stanowią one jednak porad inwestycyjnych. Żadna z instrukcji i filmów przedstawionych nie daje gwarancji zysku, ani chociażby odzyskania wpłaconych pieniędzy. Pieniądze te nie są gwarantowane ani przez Bankowy Fundusz Gwarancyjny, ani przez jakąkolwiek instytucję lub firmę. Także ja nie gwarantuje Tobie ani zysku, ani odzyskania wkładu.

Bądź świadomy, możliwości ryzyka utraty 100% swojego kapitału!!!
Rozdziały",Crypto Stasiak,27,PT1H41S,8540,404,11,2025,2,February,60.68333333333333,0.04859484777517564,Thursday,3,19,2025-02,0.047306791569086654,0.001288056206088993
mDoCXpSE-VA,🔴 LIVE: EMERGENCY SPADKI BTC DO JAKIEJ KWOTY ??,2025-02-26 15:04:24+00:00,"🚨 Aby otrzymać PEŁNY DOSTĘP do mojej grupy DISCORD, 
Wszystkich moich zagrań
Zagrań moich traderów
Dodatkowych LIVE
Sekcji akademii 
Darmowych narzędzi tradingowych oraz indykatorów
👉🏻 Dołącz do mojego Discorda -   / discord   i przejdź do kanału ""Dołącz Do Nas"".

Twitter🔔:   / cryptostasiak  
Instagram🔔:   / cryptostasiak  
Discord🔔:   / discord  
Kontakt📧: jakub.stasiak.krypto@gmail.com



Uwaga! : To video i jego treść nie są poradą inwestycyjną w rozumieniu Rozporządzenia Ministra Finansów z dnia 19.10.2005 r. w sprawie informacji stanowiących rekomendacje dotyczące instrumentów finansowych lub ich emitentów (Dz. U. z 2005 r. Nr 206, poz. 1715).

Ta treść ma charakter informacyjno- edukacyjny i jest wyrazem moich osobistych poglądów. Treści te mogą być pomocne w zarabianiu. Nie stanowią one jednak porad inwestycyjnych. Żadna z instrukcji i filmów przedstawionych nie daje gwarancji zysku, ani chociażby odzyskania wpłaconych pieniędzy. Pieniądze te nie są gwarantowane ani przez Bankowy Fundusz Gwarancyjny, ani przez jakąkolwiek instytucję lub firmę. Także ja nie gwarantuje Tobie ani zysku, ani odzyskania wkładu.

Bądź świadomy, możliwości ryzyka utraty 100% swojego kapitału!!!
Rozdziały",Crypto Stasiak,27,PT29M39S,7970,352,18,2025,2,February,29.65,0.04642409033877039,Wednesday,2,15,2025-02,0.044165621079046424,0.002258469259723965
HmPLwErrlvE,PILNE: RYNEK KRWAWI. CZY WCHODZIMY W BESSĘ ?,2025-02-25 11:00:22+00:00,"👉🏻 Zarejestruj się na giełdzie Bybit z linku: https://partner.bybit.eu/b/cstpro

🟢 Dzięki temu zyskasz dostęp do:
- Wszystkich moich zagrań
- Zagrań moich traderów
- 10H live tygodniowo 
- Portfela inwestycyjnego
- Sekcji akademii 
- Darmowych narzędzi tradingowych oraz indykatorów

🎁 Dodatkowo każda osoba, która zarejestruje się z mojego linku otrzyma od ByBita 5 USDC na start.

👉🏻 Dołącz do mojego Discorda - https://discord.gg/cryptostasiak i przejdź do kanału ""Przewodnik"".

🔴🔴JEŚLI NA BYBIT.COM MIAŁEŚ KONTO POD INNYM TWÓRCOM, TO REJESTRUJĄC SIĘ NA BYBT.EU Z MOJEGO LINKU MUSISZ UŻYĆ INNEGO MAILA NIŻ TEN KTÓRY MASZ NA KONCIE BYBIT.COM🔴🔴

👉Chcesz zadać mi pytanie, na które odpowiem Ci w części Q&A? Już teraz masz taką możliwość pod tym linkiem! -  https://tellonym.me/cryptostasiakcst

____________________________________________________________

Twitter🔔: https://twitter.com/CryptoStasiak
Instagram🔔: https://www.instagram.com/cryptostasiak/
Discord🔔: https://discord.gg/cryptostasiak
Kontakt📧: jakub.stasiak.krypto@gmail.com

____________________________________________________________ ‎ 
Pamiętaj! Inwestowanie lub powierzanie środków w ramach ofert nabycia 
kryptowalut związane jest z ryzykiem utraty części lub całości zainwestowanych środków. 

#inwestuj_świadomie  #filmsponsorowany #wiem_w_co_inwestuje #autopromocja #współpraca

Żaden z materiałów zamieszczonych na kanale oraz moich profilach w mediach społecznościowych, nie stanowi doradztwa inwestycyjnego.
Jest to moje prywatne zdanie na tematy poruszane w filmach (oraz social media) - nie kieruj się nim, przy inwestowaniu pieniędzy.

Film który oglądasz jest materiałem sponsorowanym lub zawiera autopromocję, z uwagi na współprace afiliacyjne z giełdą Bybit, lub reklamowaniem własnych produktów takich jak książka, dostęp do grupy szkoleniowej lub raportów rynkowych.",Crypto Stasiak,27,PT14M56S,19885,1247,96,2025,2,February,14.933333333333334,0.06753834548654765,Tuesday,1,11,2025-02,0.06271058586874528,0.004827759617802364
